case,state_id,state,p_NN,p_NG,p_NB,p_GN,p_GG,p_GB,p_BN,p_BG,p_BB,part1_missing_prob,part1_good_prob,part1_bad_prob,part2_missing_prob,part2_good_prob,part2_bad_prob,defect_prob_if_assemble,best_action,best_action_kind,best_action_part,best_product_test,best_disassemble,one_step_cost,terminal_prob,continuation_prob,self_loop_if_repeated,value
4,54,GG:5.1e-05;BG:0.999949,0.0,0.0,0.0,0.0,5.1e-05,0.0,0.0,0.999949,0.0,0,5.1e-05,0.999949,0,1.0,0,0.9999592000,inspect_p1,inspect,1,,,1,0.0,1.0,0,18.499681
4,55,GG:0.444443;BG:0.555557,0.0,0.0,0.0,0.0,0.444443,0.0,0.0,0.555557,0.0,0,0.444443,0.555557,0,1.0,0,0.6444456000,inspect_p1,inspect,1,,,1,0.0,1.0,0,15.722231
4,56,GG:0.262294;GB:0.327868;BG:0.327871;BB:0.081967,0.0,0.0,0.0,0.0,0.262294,0.327868,0.0,0.327871,0.081967,0,0.590162,0.409838,0,0.590165,0.409835,0.7901648000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.545068
4,57,NG:0.800002;NB:0.199998,0.0,0.800002,0.199998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.800002,0.199998,,buy_p1_test,buy,1,,,6.25,0.0,1.0,0,23.249952
4,58,GG:0.13793;BG:0.86207,0.0,0.0,0.0,0.0,0.13793,0.0,0.0,0.86207,0.0,0,0.13793,0.86207,0,1.0,0,0.8896560000,inspect_p1,inspect,1,,,1,0.0,1.0,0,17.637937
4,59,GG:0.014023;GB:0.43821;BG:0.438214;BB:0.109553,0.0,0.0,0.0,0.0,0.014023,0.43821,0.0,0.438214,0.109553,0,0.452233,0.547767,0,0.452237,0.547763,0.9887816000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.682914
4,60,GG:0.444443;GB:0.555557,0.0,0.0,0.0,0.0,0.444443,0.555557,0.0,0.0,0.0,0,1.0,0,0,0.444443,0.555557,0.6444456000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.444479
4,61,GG:0.262294;GB:0.327871;BG:0.327868;BB:0.081967,0.0,0.0,0.0,0.0,0.262294,0.327871,0.0,0.327868,0.081967,0,0.590165,0.409835,0,0.590162,0.409838,0.7901648000,inspect_p1,inspect,1,,,1,0.0,1.0,0,25.545119
4,62,GG:0.13793;GB:0.86207,0.0,0.0,0.0,0.0,0.13793,0.86207,0.0,0.0,0.0,0,1.0,0,0,0.13793,0.86207,0.8896560000,inspect_p2,inspect,2,,,1,0.0,1.0,0,32.724162
4,63,GN:0.800002;BN:0.199998,0.0,0.0,0.0,0.800002,0.0,0.0,0.199998,0.0,0.0,0,0.800002,0.199998,1.0,0,0,,buy_p2_test,buy,2,,,23.75,0.0,1.0,0,37.249987
4,64,GG:0.014023;GB:0.438214;BG:0.43821;BB:0.109553,0.0,0.0,0.0,0.0,0.014023,0.438214,0.0,0.43821,0.109553,0,0.452237,0.547763,0,0.452233,0.547767,0.9887816000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.682985
4,65,GG:2.3e-05;GB:0.444434;BG:0.444435;BB:0.111108,0.0,0.0,0.0,0.0,2.3e-05,0.444434,0.0,0.444435,0.111108,0,0.444457,0.555543,0,0.444458,0.555542,0.9999816000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.916265
4,66,GG:1e-05;GB:0.99999,0.0,0.0,0.0,0.0,1e-05,0.99999,0.0,0.0,0.0,0,1.0,0,0,1e-05,0.99999,0.9999920000,inspect_p2,inspect,2,,,1,0.0,1.0,0,35.999762
4,67,GG:1e-05;BG:0.99999,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.99999,0.0,0,1e-05,0.99999,0,1.0,0,0.9999920000,inspect_p1,inspect,1,,,1,0.0,1.0,0,18.499937
4,68,GG:0.444442;BG:0.555558,0.0,0.0,0.0,0.0,0.444442,0.0,0.0,0.555558,0.0,0,0.444442,0.555558,0,1.0,0,0.6444464000,inspect_p1,inspect,1,,,1,0.0,1.0,0,15.722237
4,69,GG:0.800002;GB:0.199998,0.0,0.0,0.0,0.0,0.800002,0.199998,0.0,0.0,0.0,0,1.0,0,0,0.800002,0.199998,0.3599984000,inspect_p2,inspect,2,,,1,0.0,1.0,0,16.999952
4,70,GG:0.640002;GB:0.159998;BG:0.16;BB:0.04,0.0,0.0,0.0,0.0,0.640002,0.159998,0.0,0.16,0.04,0,0.8,0.2,0,0.800002,0.199998,0.4879984000,inspect_p2,inspect,2,,,1,0.0,1.0,0,19.249955
4,71,GG:0.031007;BG:0.968993,0.0,0.0,0.0,0.0,0.031007,0.0,0.0,0.968993,0.0,0,0.031007,0.968993,0,1.0,0,0.9751944000,inspect_p1,inspect,1,,,1,0.0,1.0,0,18.306206
4,72,GG:0.002836;GB:0.443182;BG:0.443186;BB:0.110796,0.0,0.0,0.0,0.0,0.002836,0.443182,0.0,0.443186,0.110796,0,0.446018,0.553982,0,0.446022,0.553978,0.9977312000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.869365
4,73,GG:0.444442;GB:0.555558,0.0,0.0,0.0,0.0,0.444442,0.555558,0.0,0.0,0.0,0,1.0,0,0,0.444442,0.555558,0.6444464000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.444502
4,74,GG:0.031007;GB:0.968993,0.0,0.0,0.0,0.0,0.031007,0.968993,0.0,0.0,0.0,0,1.0,0,0,0.031007,0.968993,0.9751944000,inspect_p2,inspect,2,,,1,0.0,1.0,0,35.263584
4,75,GG:0.800002;BG:0.199998,0.0,0.0,0.0,0.0,0.800002,0.0,0.0,0.199998,0.0,0,0.800002,0.199998,0,1.0,0,0.3599984000,inspect_p1,inspect,1,,,1,0.0,1.0,0,13.499987
4,76,GG:0.640002;GB:0.16;BG:0.159998;BB:0.04,0.0,0.0,0.0,0.0,0.640002,0.16,0.0,0.159998,0.04,0,0.800002,0.199998,0,0.8,0.2,0.4879984000,inspect_p2,inspect,2,,,1,0.0,1.0,0,19.24999
4,77,GG:0.002836;GB:0.443186;BG:0.443182;BB:0.110796,0.0,0.0,0.0,0.0,0.002836,0.443186,0.0,0.443182,0.110796,0,0.446022,0.553978,0,0.446018,0.553982,0.9977312000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.869435
4,78,GG:5.2e-05;GB:0.999948,0.0,0.0,0.0,0.0,5.2e-05,0.999948,0.0,0.0,0.0,0,1.0,0,0,5.2e-05,0.999948,0.9999584000,inspect_p2,inspect,2,,,1,0.0,1.0,0,35.998765
4,79,GG:5.2e-05;BG:0.999948,0.0,0.0,0.0,0.0,5.2e-05,0.0,0.0,0.999948,0.0,0,5.2e-05,0.999948,0,1.0,0,0.9999584000,inspect_p1,inspect,1,,,1,0.0,1.0,0,18.499675
4,80,GG:5e-06;GB:0.444442;BG:0.444443;BB:0.11111,0.0,0.0,0.0,0.0,5e-06,0.444442,0.0,0.444443,0.11111,0,0.444447,0.555553,0,0.444448,0.555552,0.9999960000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.916566
4,81,GG:2e-06;GB:0.999998,0.0,0.0,0.0,0.0,2e-06,0.999998,0.0,0.0,0.0,0,1.0,0,0,2e-06,0.999998,0.9999984000,inspect_p2,inspect,2,,,1,0.0,1.0,0,35.999952
4,82,GG:2e-06;BG:0.999998,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.999998,0.0,0,2e-06,0.999998,0,1.0,0,0.9999984000,inspect_p1,inspect,1,,,1,0.0,1.0,0,18.499987
4,83,GG:0.444448;GB:0.555552,0.0,0.0,0.0,0.0,0.444448,0.555552,0.0,0.0,0.0,0,1.0,0,0,0.444448,0.555552,0.6444416000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.44436
4,84,GN:0.799998;BN:0.200002,0.0,0.0,0.0,0.799998,0.0,0.0,0.200002,0.0,0.0,0,0.799998,0.200002,1.0,0,0,,buy_p2_test,buy,2,,,23.75,0.0,1.0,0,37.250012
4,85,GG:0.262297;GB:0.327866;BG:0.32787;BB:0.081967,0.0,0.0,0.0,0.0,0.262297,0.327866,0.0,0.32787,0.081967,0,0.590163,0.409837,0,0.590167,0.409833,0.7901624000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.545015
4,86,GG:0.000568;GB:0.44419;BG:0.444194;BB:0.111048,0.0,0.0,0.0,0.0,0.000568,0.44419,0.0,0.444194,0.111048,0,0.444758,0.555242,0,0.444762,0.555238,0.9995456000,inspect_p1,inspect,1,,,1,0.0,1.0,0,29.907162
4,87,GG:0.444448;BG:0.555552,0.0,0.0,0.0,0.0,0.444448,0.0,0.0,0.555552,0.0,0,0.444448,0.555552,0,1.0,0,0.6444416000,inspect_p1,inspect,1,,,1,0.0,1.0,0,15.7222
4,88,NG:0.799998;NB:0.200002,0.0,0.799998,0.200002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.799998,0.200002,,buy_p1_test,buy,1,,,6.25,0.0,1.0,0,23.250047
4,89,GG:0.262297;GB:0.32787;BG:0.327866;BB:0.081967,0.0,0.0,0.0,0.0,0.262297,0.32787,0.0,0.327866,0.081967,0,0.590167,0.409833,0,0.590163,0.409837,0.7901624000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.545086
4,90,GG:0.000568;GB:0.444194;BG:0.44419;BB:0.111048,0.0,0.0,0.0,0.0,0.000568,0.444194,0.0,0.44419,0.111048,0,0.444762,0.555238,0,0.444758,0.555242,0.9995456000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.907234
4,91,GG:1.1e-05;GB:0.999989,0.0,0.0,0.0,0.0,1.1e-05,0.999989,0.0,0.0,0.0,0,1.0,0,0,1.1e-05,0.999989,0.9999912000,inspect_p2,inspect,2,,,1,0.0,1.0,0,35.999739
4,92,GG:1.1e-05;BG:0.999989,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.999989,0.0,0,1.1e-05,0.999989,0,1.0,0,0.9999912000,inspect_p1,inspect,1,,,1,0.0,1.0,0,18.499931
4,93,GG:1e-06;GB:0.444444;BG:0.444445;BB:0.11111,0.0,0.0,0.0,0.0,1e-06,0.444444,0.0,0.444445,0.11111,0,0.444445,0.555555,0,0.444446,0.555554,0.9999992000,inspect_p1,inspect,1,,,1,0.0,1.0,0,29.916626
4,94,GB:1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0,1.0,1.0000000000,inspect_p2,inspect,2,,,1,0.0,1.0,0,36.0
4,95,BG:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1.0,0,1.0,0,1.0000000000,inspect_p1,inspect,1,,,1,0.0,1.0,0,18.5
4,96,GG:0.137933;GB:0.862067,0.0,0.0,0.0,0.0,0.137933,0.862067,0.0,0.0,0.0,0,1.0,0,0,0.137933,0.862067,0.8896536000,inspect_p2,inspect,2,,,1,0.0,1.0,0,32.724091
4,97,GG:0.799998;BG:0.200002,0.0,0.0,0.0,0.0,0.799998,0.0,0.0,0.200002,0.0,0,0.799998,0.200002,0,1.0,0,0.3600016000,inspect_p1,inspect,1,,,1,0.0,1.0,0,13.500012
4,98,GG:0.639998;GB:0.16;BG:0.160002;BB:0.04,0.0,0.0,0.0,0.0,0.639998,0.16,0.0,0.160002,0.04,0,0.799998,0.200002,0,0.8,0.2,0.4880016000,inspect_p2,inspect,2,,,1,0.0,1.0,0,19.250015
4,99,GG:0.444445;BG:0.555555,0.0,0.0,0.0,0.0,0.444445,0.0,0.0,0.555555,0.0,0,0.444445,0.555555,0,1.0,0,0.6444440000,inspect_p1,inspect,1,,,1,0.0,1.0,0,15.722219
4,100,GG:0.066391;GB:0.414935;BG:0.41494;BB:0.103734,0.0,0.0,0.0,0.0,0.066391,0.414935,0.0,0.41494,0.103734,0,0.481326,0.518674,0,0.481331,0.518669,0.9468872000,inspect_p1,inspect,1,,,1,0.0,1.0,0,28.81009
4,101,GG:0.000114;GB:0.444392;BG:0.444396;BB:0.111098,0.0,0.0,0.0,0.0,0.000114,0.444392,0.0,0.444396,0.111098,0,0.444506,0.555494,0,0.44451,0.55549,0.9999088000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.914726
4,102,GG:0.137933;BG:0.862067,0.0,0.0,0.0,0.0,0.137933,0.0,0.0,0.862067,0.0,0,0.137933,0.862067,0,1.0,0,0.8896536000,inspect_p1,inspect,1,,,1,0.0,1.0,0,17.637919
4,103,GG:0.799998;GB:0.200002,0.0,0.0,0.0,0.0,0.799998,0.200002,0.0,0.0,0.0,0,1.0,0,0,0.799998,0.200002,0.3600016000,inspect_p2,inspect,2,,,1,0.0,1.0,0,17.000047
4,104,GG:0.639998;GB:0.160002;BG:0.16;BB:0.04,0.0,0.0,0.0,0.0,0.639998,0.160002,0.0,0.16,0.04,0,0.8,0.2,0,0.799998,0.200002,0.4880016000,inspect_p2,inspect,2,,,1,0.0,1.0,0,19.25005
4,105,GG:0.444445;GB:0.555555,0.0,0.0,0.0,0.0,0.444445,0.555555,0.0,0.0,0.0,0,1.0,0,0,0.444445,0.555555,0.6444440000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.444431
4,106,GG:0.066391;GB:0.41494;BG:0.414935;BB:0.103734,0.0,0.0,0.0,0.0,0.066391,0.41494,0.0,0.414935,0.103734,0,0.481331,0.518669,0,0.481326,0.518674,0.9468872000,inspect_p1,inspect,1,,,1,0.0,1.0,0,28.810185
4,107,GG:0.000114;GB:0.444396;BG:0.444392;BB:0.111098,0.0,0.0,0.0,0.0,0.000114,0.444396,0.0,0.444392,0.111098,0,0.44451,0.55549,0,0.444506,0.555494,0.9999088000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.914798
4,108,GB:0.444444;BG:0.444446;BB:0.11111,0.0,0.0,0.0,0.0,0.0,0.444444,0.0,0.444446,0.11111,0,0.444444,0.555556,0,0.444446,0.555554,1.0000000000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.916634
4,109,GG:0.444441;BG:0.555559,0.0,0.0,0.0,0.0,0.444441,0.0,0.0,0.555559,0.0,0,0.444441,0.555559,0,1.0,0,0.6444472000,inspect_p1,inspect,1,,,1,0.0,1.0,0,15.722244
4,110,GG:0.799997;BG:0.200003,0.0,0.0,0.0,0.0,0.799997,0.0,0.0,0.200003,0.0,0,0.799997,0.200003,0,1.0,0,0.3600024000,inspect_p1,inspect,1,,,1,0.0,1.0,0,13.500019
4,111,GG:0.262293;GB:0.327868;BG:0.327872;BB:0.081967,0.0,0.0,0.0,0.0,0.262293,0.327868,0.0,0.327872,0.081967,0,0.590161,0.409839,0,0.590165,0.409835,0.7901656000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.545075
4,112,GG:0.137934;GB:0.862066,0.0,0.0,0.0,0.0,0.137934,0.862066,0.0,0.0,0.0,0,1.0,0,0,0.137934,0.862066,0.8896528000,inspect_p2,inspect,2,,,1,0.0,1.0,0,32.724067
4,113,GG:2.3e-05;GB:0.444433;BG:0.444436;BB:0.111108,0.0,0.0,0.0,0.0,2.3e-05,0.444433,0.0,0.444436,0.111108,0,0.444456,0.555544,0,0.444459,0.555541,0.9999816000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.916249
4,114,GG:0.444441;GB:0.555559,0.0,0.0,0.0,0.0,0.444441,0.555559,0.0,0.0,0.0,0,1.0,0,0,0.444441,0.555559,0.6444472000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.444526
4,115,GG:0.799997;GB:0.200003,0.0,0.0,0.0,0.0,0.799997,0.200003,0.0,0.0,0.0,0,1.0,0,0,0.799997,0.200003,0.3600024000,inspect_p2,inspect,2,,,1,0.0,1.0,0,17.000071
4,116,GG:0.262293;GB:0.327872;BG:0.327868;BB:0.081967,0.0,0.0,0.0,0.0,0.262293,0.327872,0.0,0.327868,0.081967,0,0.590165,0.409835,0,0.590161,0.409839,0.7901656000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.545145
4,117,GG:0.137934;BG:0.862066,0.0,0.0,0.0,0.0,0.137934,0.0,0.0,0.862066,0.0,0,0.137934,0.862066,0,1.0,0,0.8896528000,inspect_p1,inspect,1,,,1,0.0,1.0,0,17.637912
4,118,GG:2.3e-05;GB:0.444436;BG:0.444433;BB:0.111108,0.0,0.0,0.0,0.0,2.3e-05,0.444436,0.0,0.444433,0.111108,0,0.444459,0.555541,0,0.444456,0.555544,0.9999816000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.916302
4,119,GG:0.137929;BG:0.862071,0.0,0.0,0.0,0.0,0.137929,0.0,0.0,0.862071,0.0,0,0.137929,0.862071,0,1.0,0,0.8896568000,inspect_p1,inspect,1,,,1,0.0,1.0,0,17.637944
4,120,GG:0.44444;BG:0.55556,0.0,0.0,0.0,0.0,0.44444,0.0,0.0,0.55556,0.0,0,0.44444,0.55556,0,1.0,0,0.6444480000,inspect_p1,inspect,1,,,1,0.0,1.0,0,15.72225
4,121,GG:0.066389;GB:0.414936;BG:0.414941;BB:0.103734,0.0,0.0,0.0,0.0,0.066389,0.414936,0.0,0.414941,0.103734,0,0.481325,0.518675,0,0.48133,0.51867,0.9468888000,inspect_p1,inspect,1,,,1,0.0,1.0,0,28.810127
4,122,GG:0.031009;GB:0.968991,0.0,0.0,0.0,0.0,0.031009,0.968991,0.0,0.0,0.0,0,1.0,0,0,0.031009,0.968991,0.9751928000,inspect_p2,inspect,2,,,1,0.0,1.0,0,35.263536
4,123,GG:5e-06;GB:0.444441;BG:0.444444;BB:0.11111,0.0,0.0,0.0,0.0,5e-06,0.444441,0.0,0.444444,0.11111,0,0.444446,0.555554,0,0.444449,0.555551,0.9999960000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.916551
4,124,GG:0.137929;GB:0.862071,0.0,0.0,0.0,0.0,0.137929,0.862071,0.0,0.0,0.0,0,1.0,0,0,0.137929,0.862071,0.8896568000,inspect_p2,inspect,2,,,1,0.0,1.0,0,32.724186
4,125,GG:0.44444;GB:0.55556,0.0,0.0,0.0,0.0,0.44444,0.55556,0.0,0.0,0.0,0,1.0,0,0,0.44444,0.55556,0.6444480000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.44455
4,126,GG:0.066389;GB:0.414941;BG:0.414936;BB:0.103734,0.0,0.0,0.0,0.0,0.066389,0.414941,0.0,0.414936,0.103734,0,0.48133,0.51867,0,0.481325,0.518675,0.9468888000,inspect_p2,inspect,2,,,1,0.0,1.0,0,28.810218
4,127,GG:0.031009;BG:0.968991,0.0,0.0,0.0,0.0,0.031009,0.0,0.0,0.968991,0.0,0,0.031009,0.968991,0,1.0,0,0.9751928000,inspect_p1,inspect,1,,,1,0.0,1.0,0,18.306194
4,128,GG:5e-06;GB:0.444444;BG:0.444441;BB:0.11111,0.0,0.0,0.0,0.0,5e-06,0.444444,0.0,0.444441,0.11111,0,0.444449,0.555551,0,0.444446,0.555554,0.9999960000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.916603
4,129,GG:0.137928;BG:0.862072,0.0,0.0,0.0,0.0,0.137928,0.0,0.0,0.862072,0.0,0,0.137928,0.862072,0,1.0,0,0.8896576000,inspect_p1,inspect,1,,,1,0.0,1.0,0,17.63795
4,130,GG:0.014023;GB:0.43821;BG:0.438215;BB:0.109552,0.0,0.0,0.0,0.0,0.014023,0.43821,0.0,0.438215,0.109552,0,0.452233,0.547767,0,0.452238,0.547762,0.9887816000,inspect_p1,inspect,1,,,1,0.0,1.0,0,29.682888
4,131,GG:0.00636;GB:0.99364,0.0,0.0,0.0,0.0,0.00636,0.99364,0.0,0.0,0.0,0,1.0,0,0,0.00636,0.99364,0.9949120000,inspect_p2,inspect,2,,,1,0.0,1.0,0,35.84895
4,132,GG:1e-06;GB:0.444443;BG:0.444446;BB:0.11111,0.0,0.0,0.0,0.0,1e-06,0.444443,0.0,0.444446,0.11111,0,0.444444,0.555556,0,0.444447,0.555553,0.9999992000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.91661
4,133,GG:0.137928;GB:0.862072,0.0,0.0,0.0,0.0,0.137928,0.862072,0.0,0.0,0.0,0,1.0,0,0,0.137928,0.862072,0.8896576000,inspect_p2,inspect,2,,,1,0.0,1.0,0,32.72421
4,134,GG:0.014023;GB:0.438215;BG:0.43821;BB:0.109552,0.0,0.0,0.0,0.0,0.014023,0.438215,0.0,0.43821,0.109552,0,0.452238,0.547762,0,0.452233,0.547767,0.9887816000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.682973
4,135,GG:0.00636;BG:0.99364,0.0,0.0,0.0,0.0,0.00636,0.0,0.0,0.99364,0.0,0,0.00636,0.99364,0,1.0,0,0.9949120000,inspect_p1,inspect,1,,,1,0.0,1.0,0,18.46025
4,136,GG:1e-06;GB:0.444446;BG:0.444443;BB:0.11111,0.0,0.0,0.0,0.0,1e-06,0.444446,0.0,0.444443,0.11111,0,0.444447,0.555553,0,0.444444,0.555556,0.9999992000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.916662
4,137,NG:0.800003;NB:0.199997,0.0,0.800003,0.199997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.800003,0.199997,,buy_p1_notest,buy,1,,,4,0.0,1.0,0,23.249926
4,138,GG:0.002836;GB:0.443182;BG:0.443187;BB:0.110795,0.0,0.0,0.0,0.0,0.002836,0.443182,0.0,0.443187,0.110795,0,0.446018,0.553982,0,0.446023,0.553977,0.9977312000,inspect_p1,inspect,1,,,1,0.0,1.0,0,29.869339
4,139,GG:0.001279;GB:0.998721,0.0,0.0,0.0,0.0,0.001279,0.998721,0.0,0.0,0.0,0,1.0,0,0,0.001279,0.998721,0.9989768000,inspect_p2,inspect,2,,,1,0.0,1.0,0,35.969624
4,140,GB:0.444443;BG:0.444447;BB:0.11111,0.0,0.0,0.0,0.0,0.0,0.444443,0.0,0.444447,0.11111,0,0.444443,0.555557,0,0.444447,0.555553,1.0000000000,inspect_p1,inspect,1,,,1,0.0,1.0,0,29.916607
4,141,GN:0.800003;BN:0.199997,0.0,0.0,0.0,0.800003,0.0,0.0,0.199997,0.0,0.0,0,0.800003,0.199997,1.0,0,0,,buy_p2_notest,buy,2,,,18,0.0,1.0,0,37.249972
4,142,GG:0.002836;GB:0.443187;BG:0.443182;BB:0.110795,0.0,0.0,0.0,0.0,0.002836,0.443187,0.0,0.443182,0.110795,0,0.446023,0.553977,0,0.446018,0.553982,0.9977312000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.869423
4,143,GG:0.001279;BG:0.998721,0.0,0.0,0.0,0.0,0.001279,0.0,0.0,0.998721,0.0,0,0.001279,0.998721,0,1.0,0,0.9989768000,inspect_p1,inspect,1,,,1,0.0,1.0,0,18.492006
4,144,GB:0.444447;BG:0.444443;BB:0.11111,0.0,0.0,0.0,0.0,0.0,0.444447,0.0,0.444443,0.11111,0,0.444447,0.555553,0,0.444443,0.555557,1.0000000000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.916678
4,145,GG:0.800003;GB:0.199997,0.0,0.0,0.0,0.0,0.800003,0.199997,0.0,0.0,0.0,0,1.0,0,0,0.800003,0.199997,0.3599976000,inspect_p2,inspect,2,,,1,0.0,1.0,0,16.999929
4,146,GG:0.640002;GB:0.159998;BG:0.160001;BB:0.039999,0.0,0.0,0.0,0.0,0.640002,0.159998,0.0,0.160001,0.039999,0,0.8,0.2,0,0.800003,0.199997,0.4879984000,inspect_p2,inspect,2,,,1,0.0,1.0,0,19.249926
4,147,GG:0.000568;GB:0.44419;BG:0.444195;BB:0.111047,0.0,0.0,0.0,0.0,0.000568,0.44419,0.0,0.444195,0.111047,0,0.444758,0.555242,0,0.444763,0.555237,0.9995456000,inspect_p1,inspect,1,,,1,0.0,1.0,0,29.907135
4,148,GG:0.800003;BG:0.199997,0.0,0.0,0.0,0.0,0.800003,0.0,0.0,0.199997,0.0,0,0.800003,0.199997,0,1.0,0,0.3599976000,inspect_p1,inspect,1,,,1,0.0,1.0,0,13.499981
4,149,GG:0.640002;GB:0.160001;BG:0.159998;BB:0.039999,0.0,0.0,0.0,0.0,0.640002,0.160001,0.0,0.159998,0.039999,0,0.800003,0.199997,0,0.8,0.2,0.4879984000,inspect_p1,inspect,1,,,1,0.0,1.0,0,19.249972
4,150,GG:0.000568;GB:0.444195;BG:0.44419;BB:0.111047,0.0,0.0,0.0,0.0,0.000568,0.444195,0.0,0.44419,0.111047,0,0.444763,0.555237,0,0.444758,0.555242,0.9995456000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.907222
4,151,GG:0.444449;GB:0.555551,0.0,0.0,0.0,0.0,0.444449,0.555551,0.0,0.0,0.0,0,1.0,0,0,0.444449,0.555551,0.6444408000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.444336
4,152,NG:0.800005;NB:0.199995,0.0,0.800005,0.199995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.800005,0.199995,,buy_p1_test,buy,1,,,6.25,0.0,1.0,0,23.249881
4,153,GG:0.262297;GB:0.327866;BG:0.327872;BB:0.081965,0.0,0.0,0.0,0.0,0.262297,0.327866,0.0,0.327872,0.081965,0,0.590163,0.409837,0,0.590169,0.409831,0.7901624000,inspect_p2,inspect,2,,,1,0.0,1.0,0,25.544963
4,154,GG:0.000114;GB:0.444392;BG:0.444397;BB:0.111097,0.0,0.0,0.0,0.0,0.000114,0.444392,0.0,0.444397,0.111097,0,0.444506,0.555494,0,0.444511,0.555489,0.9999088000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.914704
4,155,GG:0.444449;BG:0.555551,0.0,0.0,0.0,0.0,0.444449,0.0,0.0,0.555551,0.0,0,0.444449,0.555551,0,1.0,0,0.6444408000,inspect_p1,inspect,1,,,1,0.0,1.0,0,15.722194
4,156,GN:0.800005;BN:0.199995,0.0,0.0,0.0,0.800005,0.0,0.0,0.199995,0.0,0.0,0,0.800005,0.199995,1.0,0,0,,buy_p2_test,buy,2,,,23.75,0.0,1.0,0,37.249969
4,157,GG:0.262297;GB:0.327872;BG:0.327866;BB:0.081965,0.0,0.0,0.0,0.0,0.262297,0.327872,0.0,0.327866,0.081965,0,0.590169,0.409831,0,0.590163,0.409837,0.7901624000,inspect_p1,inspect,1,,,1,0.0,1.0,0,25.545069
4,158,GG:0.000114;GB:0.444397;BG:0.444392;BB:0.111097,0.0,0.0,0.0,0.0,0.000114,0.444397,0.0,0.444392,0.111097,0,0.444511,0.555489,0,0.444506,0.555494,0.9999088000,inspect_p2,inspect,2,,,1,0.0,1.0,0,29.914786
4,159,GG:0.800005;GB:0.199995,0.0,0.0,0.0,0.0,0.800005,0.199995,0.0,0.0,0.0,0,1.0,0,0,0.800005,0.199995,0.3599960000,inspect_p2,inspect,2,,,1,0.0,1.0,0,16.999881
4,160,GG:0.640004;GB:0.159996;BG:0.160001;BB:0.039999,0.0,0.0,0.0,0.0,0.640004,0.159996,0.0,0.160001,0.039999,0,0.8,0.2,0,0.800005,0.199995,0.4879968000,inspect_p1,inspect,1,,,1,0.0,1.0,0,19.249881
4,161,NG:0.800006;NB:0.199994,0.0,0.800006,0.199994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.800006,0.199994,,buy_p1_test,buy,1,,,6.25,0.0,1.0,0,23.249857
4,162,GG:0.066391;GB:0.414935;BG:0.414942;BB:0.103732,0.0,0.0,0.0,0.0,0.066391,0.414935,0.0,0.414942,0.103732,0,0.481326,0.518674,0,0.481333,0.518667,0.9468872000,inspect_p2,inspect,2,,,1,0.0,1.0,0,28.810046
